text,label,sentiment
variable undefined default do plus dr do multiuser do default ascii terminal equal set 033p,environment,0.0
see also related variable variable hold optional control sequence switch text highlighting reversion colorization,environment,0.0
used return normal output display file name command like type wildcard example set 033 0m ansi sys loaded set 024 ibm esc printer,environment,0.3612
special nnn octal notation supported see cl,environment,0.6124
variable undefined default do plus dr do multiuser do default ascii terminal equal set 033q,environment,0.0
see also related variable header variable hold optional control sequence issued output file content command like type dr do 02 higher,environment,0.3612
used highlighting pagination formatting,environment,0.0
sending output printer,environment,0.0
set header 017 ibm esc printer,environment,0.0
special nnn octal notation supported see cl,environment,0.6124
see also related variable footer footer variable hold optional control sequence issued output file content command like type dr do 02 higher,environment,0.3612
used return normal output format,environment,0.0
set footer 022 014 printer example,environment,0.0
special nnn octal notation supported see cl,environment,0.6124
beginlibpath contains semicolon separated list directory searched dlls directory given libpath variable set system startup special config sys directive libpath,environment,0.4019
possible specify relative directory including,environment,0.0
current working directory,environment,0.0
system path variable refer location critical operating system resource generally user dependent,environment,-0.3182
appdata contains full path application data directory logged user,environment,0.0
work window nt sp6 uk localappdata variable temporary file application,environment,0.0
us include storing desktop theme window error reporting caching profile web browser comspec comspec comspec variable contains full path command processor window nt family operating system cmd exe window 9x comspec command com variable contains symbolic name operating system family distinguish differing feature set batchjobs,environment,-0.4019
resembles identically named variable found do related operating system digital research origin like concurrent do multiuser do real 32 do plus dr do novell do opendos,environment,0.3612
always hold string window nt window nt family path variable contains semicolon delimited put space list directory command interpreter search executable file match given command,environment,0.0
variable represent path may nested within path variable one level indirection,environment,0.0
sub path variable contains variable representing path path expand properly variable substitution,environment,0.3182
equivalent unix path variable programfiles programfiles x86 programw6432 programfiles variable point program file directory store installed program window others,environment,0.0
default english language system program file,environment,0.0
64 bit edition window xp 2003 vista also programfiles x86 default program file x86 programw6432 default program file,environment,0.3818
programfiles depends whether process requesting variable 32 bit 64 bit caused window window 64 bit redirection commonprogramfiles variable point common file directory,environment,0.0
default program file common file english version window onedrive onedrive variable special system wide variable found window nt derivative,environment,0.4019
value path installed setup onedrive directory located,environment,0.34
value onedrive case user username onedrive systemdrive systemdrive variable special system wide variable found window nt derivative,environment,0.6249
value drive upon system directory placed,environment,0.34
value systemdrive case systemroot systemroot variable special system wide variable found window nt family operating system,environment,0.6249
value location system directory including drive path,environment,0.34
drive systemdrive default path clean installation depends upon version operating system,environment,0.4019
default window xp newer version use window,environment,0.3818
window 2000 nt nt use winnt,environment,0.0
window nt nt 51 us winnt35,environment,0.0
window nt terminal server us wtsrv windir variable point window directory,environment,0.0
window nt family operating system identical systemroot variable,environment,0.0
window 95 98 window default installed window,environment,0.0
version window see systemroot entry user management variable store information related resource setting owned various user profile within system,environment,0.0
general rule variable refer critical system resource location necessary run,environment,-0.3182
allusersprofile programdata since window vista variable expands full path user profile directory,environment,0.1027
profile contains resource setting used system account,environment,0.0
shortcut link copied user start menu desktop directory appear every user start menu desktop respectively userdomain name workgroup window domain current user belongs,environment,0.34
related variable logonserver hold hostname server authenticated current user login credential name password,environment,0.0
home pc pc workgroup authenticating server usually pc,environment,0.0
pc window domain authenticating server domain controller primary domain controller pdc window nt based domain userprofile special system wide variable found window nt derivative,environment,0.4019
value location current user profile directory found user hkcu registry hive ntuser,environment,0.34
user also use username variable determine active user login identification optional system variable explicitly specified default used modify default behavior certain built console command,environment,0.5859
command processor do window also support pseudo variable,environment,0.4019
do master provided primary command processor inherits pre defined config sys first loaded,environment,0.0
size configured command parameter 160 32767 byte,environment,0.0
local segment inherited child process typically reduced size content hold,environment,0.0
command line processor like 4dos allow define minimum amount free space available launching secondary shell,environment,0.7717
content variable remains unchanged upon storage name without always converted uppercase exception pre variable defined via config sys directive set dr do higher switch allow lowercase name dr do 02 higher,environment,0.296
principle do higher also support lowercase variable name windir provides mean user define,environment,0.4588
variable name containing lowercase letter stored like normal variable remain invisible do software since written expect uppercase variable,environment,0.4215
command processor limit maximum length variable name 80 character,environment,0.0
principally limited size segment do 16 bit window program expect content variable exceed 128 character,environment,-0.2263
dr do command com support variable 255 4dos even 512 character,environment,0.4019
since command com configured via 128 1024 support command line 1024 character internally do higher variable expected contain least 1024 character well,environment,0.5859
version dr do passed driver often need installation shrunken relocated setenv install high loadhigh option zero loaddrive substitute drive,environment,0.0
tsr com relocate program order minimize driver effectively resulting resident memory footprint batch mode non existent variable replaced zero length string,environment,0.4404
standard variable reserved variable include append supported since do variable contains semicolon delimited list directory search file,environment,0.3182
usually changed via append command also ensures directory name converted uppercase,environment,0.0
do software actually expects name stored uppercase length list exceed 121 character therefore variable best modified via set command,environment,0.6369
long filename containing space special character must quoted config supported since do pc do also supported rom do variable hold symbolic name currently chosen boot configuration,environment,0.743
set do bios io sys ibmbio com etc,environment,0.0
name defined corresponding config sys directive menuitem launching primary command processor,environment,0.0
main purpose allow special case autoexec bat similar batchjobs depending selected option boot time,environment,0.5574
emulated dr do utilizing config sys directive set like set config cmdline introduced 4dos also supported since do variable contains fully expanded text currently executing command line,environment,0.5859
read application detect usage retrieve long command line since traditional method retrieve command line argument psp related api function limited 126 character longer available fcbs get expanded default dta used,environment,-0.5267
4dos support longer command line command com still support maximum 126 character prompt default unless overridden 128 255 specify size command line buffer nevertheless internal command line become longer,environment,0.6597
variable expansion depending 128 1024 specify size internal buffer,environment,0.0
addition command line length byte psp psp command line normally limited ascii 13 command line longer 126 character typically truncated ascii 13 inserted position 127 relied upon scenario,environment,-0.2263
variable suppressed external command invoked preceding symbol like xcopy backward compatibility order minimize size loading non relocating terminate stay resident program,environment,0.3612
beta version window chicago used cmdline store remainder command line excessing 126 character instead complete command line comspec supported since do variable contains full path command processor typically command com do command com,environment,0.3182
must contain long filename dr do may contain file directory password,environment,0.0
set primary command processor point typically reflecting setting config sys directive shell resident portion command processor reload transient portion disk execution larger program,environment,0.0
value changed runtime reflect change configuration would require command processor reload location,environment,0.34
variable also used launching secondary shell copycmd supported since do pc do also supported rom do allows user specify switch assume yes query default copy xcopy move command,environment,0.743
default overridden supplying switch command line,environment,0.0
switch instructs command replace existing file without prompting confirmation dircmd supported since do pc do also supported rom do allows user specify customized default parameter dir command including file specification,environment,0.5574
preset default switch overridden providing negative switch command line,environment,-0.5719
example dircmd contains switch overridden using dir command line,environment,0.0
similar variable dir do plus facility define default switch dir switch dr do command com,environment,0.0
dircmd also supported external sdir com dir com stacker command novell do higher lang supported since do variable supported tool switch locale message multilingual issue langspec supported since do variable supported tool switch locale message multilingual issue sep supported since pc do dr do 07 variable control display thousand separator message various command,environment,0.8957
issued default suppressed specifying set sep set sep pc do,environment,0.0
dr do additionally allows override system thousand separator displayed,environment,0.0
set sep path supported since do variable contains semicolon delimited list directory command interpreter search executable file,environment,0.3182
equivalent unix path variable do window application also use list search data file similar ld library path unix like system,environment,0.3612
usually changed via path path do command also ensures directory name converted uppercase,environment,0.0
do software actually expects name stored uppercase length list exceed 123 character therefore variable better modified via set command,environment,0.4404
long filename containing space special character must quoted,environment,0.4019
default current directory searched first command line processor like 4dos allow,environment,0.5267
current directory included list well order override search order do program incompatible extension prompt supported since do variable contains tokenized string defining display prompt,environment,0.5267
usually changed via prompt command temp tmp variable contain path directory temporary file stored,environment,0.0
operating system tool typically use temp whereas third party program also use tmp,environment,0.4019
typically temp take precedence tmp dr do family support number additional standard variable including beta variable contains optional message displayed version including dr do 41 command com startup secondary shell drdoscfg nwdoscfg opendoscfg variable contains directory without trailing search ini cfg configuration file dr do application specific file like taskmgr ini taskmax ini viewmax ini fastback cfg etc class specific file like color ini global file like drdos ini nwdos ini opendos ini do ini used install setup command various dr do program like diskopt dosbook edit fbx filelink lock security ovl nwlogin exe serno taskmax taskmgr viewmax undelete,environment,0.9246
must contain long filename drcomspec variable optionally hold alternative path command processor taking precedence path defined comspec variable optionally including file directory password,environment,0.0
alternatively hold special value order enforce usage comspec variable even scenario comspec variable may point wrong command line processor example running version dr do sys command foreign operating system drsys setting variable force version dr do sys command work foreign operating system instead displaying warning fbp user specifies user name used fastback command fbx user fb configuration file novell do homedir variable may contain home directory dr do including dr do info version dr do command com variable defines string displayed token prompt command,environment,-0.1027
used example inform user exit secondary shell loginname version dr do command com variable defines user name displayed token prompt command set,environment,0.0
login script novell netware,environment,0.0
see also similarly named pseudo variable login name mdos exec variable take value multiuser do,environment,0.34
enabled operating system permit application shell secondary shell do program area dpa freed order maximum do memory available secondary application instead running domain do nochar variable used define character displayed command message query thereby overriding current system default typically english version dr do,environment,0.4019
contains string first character uppercased taken,environment,0.0
command also support command line parameter automatically assume yes query thereby suppressing prompt,environment,0.6597
however parameter yn used specify yes character thereby overriding nochar setting query suppressed,environment,0.4019
see also related config sys directive nochar variable yeschar nosound setting variable disable default beep issued dr do command certain situation inform user completion operation user interaction required wrong key pressed,environment,-0.25
command line option specifically enable certain beep override setting variable contains name operating system order distinguish different do related operating system digital research origin batch job application,environment,0.2732
known value include dosplus do plus do emulation cpcdos do plus cp emulation drdos dr do 31 dr do panther dr do startrek dr do 02 05 ezdos ez do 41 palmdos netware palmdos palmdos nwdos novell do nwdos7 novell do beta opendos caldera opendos 01 caldera dr opendos 02 cdos concurrent do concurrent do xm cpcdos concurrent pc do cdos386 concurrent do 386 drmdos dr multiuser do mdos cci multiuser do imsmdos ims multiuser do real32 real 32,environment,0.5994
do intersvr look value drdos well,environment,0.5423
see also identically named variable later introduced window nt family pexec version dr do variable defines command executed token prompt command command com display prompt returning external program execution switchar variable defines switchar used argument parsing dr do command,environment,-0.3612
defined override system current switchar setting,environment,0.0
accepted character do style unix style cp style,environment,0.2732
see also related config sys directive switchar set system switchar setting system information variable issue dr do command com retrieve current setting portable batchjobs taskmgrwindir variable specifies directory window system ini used dr do taskmgr multitasker located overriding default procedure locate file ver variable contains version operating system order distinguish different version dr do batch job display ver command,environment,0.0
also used token prompt command affect value returned system information variable version,environment,0.34
known value include palmdos do plus do emulation concurrent do 386 concurrent do 386 31 dr do 31 32 dr do 32 33 dr do 33 34 dr do 34 35 dr do 35 40 dr do 40 41 dr do 41 ez do 41 41t dr do 41t concurrent pc do dr do dr multiuser do novell dr multiuser do dr concurrent do xm dr do dr concurrent do xm novell do caldera opendos 01 dr do 02 05 00 cci multiuser do 00 07 dr do 07 ims multiuser do 21 cci multiuser do 21 22 cci multiuser do 22 etc yeschar variable used define character displayed command message yes query thereby overriding current system default typically english version dr do,environment,0.765
contains string first character uppercased taken,environment,0.0
command also support command line parameter automatically assume yes query thereby suppressing prompt,environment,0.6597
however parameter used specify yes character thereby overriding yeschar setting query suppressed,environment,0.4019
see also related config sys directive yeschar variable nochar cl variable defines control sequence sent console driver clear screen cl command issued thereby overriding internal default 2j dr do do plus amstrad machine well concurrent do multiuser do real 32 vt52 terminal multiuser do ascii terminal,environment,0.5719
variable defined ansi sys console driver detected dr do command com directly clear screen via int 10h ah 00h bios function like do pc do command com,environment,0.6249
special nnn notation octal number supported allow definition special character like esc ascii 27 1bh 33o,environment,0.886
send backslash doubled dir supported do plus accepting value long wide change default layout directory listing dir,environment,0.743
overridden using command line option,environment,0.0
see also similar variable dircmd dir option dr do command com page supported do plus accepting value pagination control,environment,0.743
setting affect adding command supporting like dir type length used do plus define screen length console line,environment,0.6597
used control portable way screen output temporarily halted key pressed conjunction option supported various command automatic pagnination,environment,0.3182
see also related variable width dirsize well similar pseudo variable row width used do plus define screen width console column,environment,0.2732
used control portable way formatting screen output command like dir type filename,environment,0.3612
see also related variable length dirsize well similar pseudo variable column slice used do plus accepting numerical value control foreground background time slicing multitasking program,environment,0.7269
see also do plus command slice variable hold optional control sequence switch text highlighting reversion colorization,environment,0.0
used emphasize otherwise control display file name command like type wildcard example set 033 1m ansi sys loaded set 016 ibm esc printer,environment,0.3612
special nnn octal notation supported see cl,environment,0.6124
variable undefined default do plus dr do multiuser do default ascii terminal equal set 033p,environment,0.0
see also related variable variable hold optional control sequence switch text highlighting reversion colorization,environment,0.0
used return normal output display file name command like type wildcard example set 033 0m ansi sys loaded set 024 ibm esc printer,environment,0.3612
special nnn octal notation supported see cl,environment,0.6124
variable undefined default do plus dr do multiuser do default ascii terminal equal set 033q,environment,0.0
see also related variable header variable hold optional control sequence issued output file content command like type dr do 02 higher,environment,0.3612
used highlighting pagination formatting,environment,0.0
sending output printer,environment,0.0
set header 017 ibm esc printer,environment,0.0
special nnn octal notation supported see cl,environment,0.6124
see also related variable footer footer variable hold optional control sequence issued output file content command like type dr do 02 higher,environment,0.3612
used return normal output format,environment,0.0
set footer 022 014 printer example,environment,0.0
special nnn octal notation supported see cl,environment,0.6124
system path variable refer location critical operating system resource generally user dependent,environment,-0.3182
appdata contains full path application data directory logged user,environment,0.0
work window nt sp6 uk localappdata variable temporary file application,environment,0.0
us include storing desktop theme window error reporting caching profile web browser comspec comspec comspec variable contains full path command processor window nt family operating system cmd exe window 9x comspec command com variable contains symbolic name operating system family distinguish differing feature set batchjobs,environment,-0.4019
resembles identically named variable found do related operating system digital research origin like concurrent do multiuser do real 32 do plus dr do novell do opendos,environment,0.3612
always hold string window nt window nt family path variable contains semicolon delimited put space list directory command interpreter search executable file match given command,environment,0.0
variable represent path may nested within path variable one level indirection,environment,0.0
sub path variable contains variable representing path path expand properly variable substitution,environment,0.3182
equivalent unix path variable programfiles programfiles x86 programw6432 programfiles variable point program file directory store installed program window others,environment,0.0
default english language system program file,environment,0.0
64 bit edition window xp 2003 vista also programfiles x86 default program file x86 programw6432 default program file,environment,0.3818
programfiles depends whether process requesting variable 32 bit 64 bit caused window window 64 bit redirection commonprogramfiles variable point common file directory,environment,0.0
default program file common file english version window onedrive onedrive variable special system wide variable found window nt derivative,environment,0.4019
value path installed setup onedrive directory located,environment,0.34
value onedrive case user username onedrive systemdrive systemdrive variable special system wide variable found window nt derivative,environment,0.6249
value drive upon system directory placed,environment,0.34
value systemdrive case systemroot systemroot variable special system wide variable found window nt family operating system,environment,0.6249
value location system directory including drive path,environment,0.34
drive systemdrive default path clean installation depends upon version operating system,environment,0.4019
default window xp newer version use window,environment,0.3818
window 2000 nt nt use winnt,environment,0.0
window nt nt 51 us winnt35,environment,0.0
window nt terminal server us wtsrv windir variable point window directory,environment,0.0
window nt family operating system identical systemroot variable,environment,0.0
window 95 98 window default installed window,environment,0.0
version window see systemroot entry user management variable store information related resource setting owned various user profile within system,environment,0.0
general rule variable refer critical system resource location necessary run,environment,-0.3182
allusersprofile programdata since window vista variable expands full path user profile directory,environment,0.1027
profile contains resource setting used system account,environment,0.0
shortcut link copied user start menu desktop directory appear every user start menu desktop respectively userdomain name workgroup window domain current user belongs,environment,0.34
related variable logonserver hold hostname server authenticated current user login credential name password,environment,0.0
home pc pc workgroup authenticating server usually pc,environment,0.0
pc window domain authenticating server domain controller primary domain controller pdc window nt based domain userprofile special system wide variable found window nt derivative,environment,0.4019
value location current user profile directory found user hkcu registry hive ntuser,environment,0.34
user also use username variable determine active user login identification optional system variable explicitly specified default used modify default behavior certain built console command,environment,0.5859
unix like shell similar dynamically generated variable bash random well known example,environment,0.7269
chen raymond 2010 05 06,environment,0.0
strange variable,environment,-0.2023
archived original 2018 05 27,environment,0.3182
environ user linux programmer manual overview convention miscellanea environ freebsd miscellaneous information manual environ darwin macos miscellaneous information manual environ solaris 11 standard macro character set miscellany reference manual variable wiki,environment,0.0
archived original 2019 04 27,environment,0.3182
integrated development designed maximize programmer productivity providing tight knit component similar user interface,environment,0.0
ides present single program development done,environment,0.0
program typically provides many feature authoring modifying compiling deploying debugging software,environment,0.0
contrast software development using unrelated tool vi gdb gnu compiler collection make,environment,0.0
one aim ide reduce configuration necessary piece together multiple development utility,environment,0.0
instead provides set capability one cohesive unit,environment,0.0
reducing setup time increase developer productivity especially case learning use ide faster manually integrating learning individual tool,environment,0.3182
tighter integration development task potential improve overall productivity beyond helping setup task,environment,0.6249
example code continuously parsed edited providing instant feedback syntax error introduced thus allowing developer debug code much faster easily ide,environment,-0.0772
ides dedicated specific programming language allowing feature set closely match programming paradigm language,environment,0.4588
however many multiple language ides,environment,0.0
modern ides graphical text based ides turbo pascal popular use availability windowing system like microsoft window window system x11,environment,0.6486
ides initially became possible developing via console terminal,environment,0.0
early system could support one since program prepared using flowchart entering program punched card paper tape etc,environment,0.5574
submitting compiler,environment,0.0
dartmouth basic first language created ide also first designed use sitting front console terminal,environment,0.25
ide part dartmouth time sharing system command based therefore look much like menu driven graphical ides popular advent graphical user interface,environment,0.7964
however integrated editing file management compilation debugging execution manner consistent modern ide,environment,0.0
maestro product softlab munich world first integrated development software,environment,0.0
maestro installed 22 000 programmer worldwide,environment,0.0
1989 000 installation existed federal republic germany,environment,0.0
maestro arguably world leader field 1970s 1980s,environment,-0.25
today one last maestro found museum information technology arlington texas,environment,0.0
one first ides plug concept softbench,environment,0.0
1995 computerwoche commented use ide well received developer since would fence creativity,environment,0.5719
code completion important ide feature intended speed programming,environment,0.2023
ides may provide support code search,environment,0.4019
code search two different meaning,environment,0.0
first mean searching class function declaration usage variable field read write etc,environment,0.0
ides use different kind user interface code search example form based widget natural language based interface,environment,0.7096
visual programming usage scenario ide generally required,environment,0.0
visual basic allows user create new application moving programming building block code node create flowchart structure diagram compiled interpreted,environment,0.0772
flowchart often based unified modeling language,environment,0.3818
interface popularized lego mindstorms system actively perused number company wishing capitalize power custom browser like found mozilla,environment,0.836
ktechlab support flowcode popular open source ide simulator developing software microcontrollers,environment,0.6705
visual programming also responsible power distributed programming cf,environment,0.3182
labview eicaslab software,environment,0.0
early visual programming system max modeled analog synthesizer design used develop real time music performance software since 1980s,environment,0.0
another early example prograph dataflow based system originally developed macintosh,environment,0.0
graphical programming grape used program qfix robot kit,environment,0.0
ides support multiple language gnu emacs based emacs lisp intellij idea eclipse myeclipse netbeans based java monodevelop based playcode,environment,0.4019
support alternative language often provided plugins allowing installed ide time,environment,0.4019
example flycheck modern fly syntax checking extension gnu emacs 24 support 39 language,environment,0.4019
another example jdoodle online cloud based ide support 76 language,environment,0.4019
unix programmer combine command line posix tool complete development capable developing large program linux kernel,environment,0.3818
sense entire unix system function ide,environment,0.0
free software gnu tool gnu compiler collection gcc gnu debugger gdb gnu make available many platform including window,environment,0.5106
pervasive unix philosophy everything text stream enables developer favor command line oriented tool use editor support many standard unix gnu build tool building ide program like emacs vim,environment,0.7845
data display debugger intended advanced graphical front end many text based debugger standard tool,environment,0.25
programmer prefer managing makefiles derivative similar code building tool included full ide,environment,0.0
example contributor postgresql database use make gdb directly develop new feature,environment,0.0
even building postgresql microsoft window using visual perl script used replacement make rather relying ide feature,environment,0.0
linux ides geany attempt provide graphical front end traditional build operation,environment,0.0
various microsoft window platform command line tool development seldom used,environment,0.0
accordingly many commercial non commercial product,environment,0.0
however different design commonly creating incompatibility,environment,0.296
major compiler vendor window still provide free copy command line tool including microsoft visual platform sdk net framework sdk nmake utility,environment,0.5106
ides always popular apple macintosh classic mac macos dating back macintosh programmer workshop turbo pascal think pascal think mid 1980s,environment,0.4215
currently macos programmer choose native ides like xcode open source tool eclipse netbeans,environment,0.3612
web integrated development web ide also known online ide cloud ide browser based ide allows software development web development,environment,0.0
web ide accessed web browser allowing portable work,environment,0.0
web ide usually contain feature traditional desktop ide although basic ide feature syntax highlighting typically present,environment,0.0
mobile based integrated development ide software application provides comprehensive suite tool software development mobile platform,environment,0.25
initial gaseous composition atmosphere determined chemistry temperature local solar nebula planet formed subsequent escape gas interior atmosphere proper,environment,0.4767
original atmosphere planet originated rotating disc gas collapsed onto divided series spaced ring gas matter later condensed form planet solar system,environment,0.0772
atmosphere planet venus mar principally composed carbon dioxide nitrogen argon oxygen composition earth atmosphere determined product life sustains,environment,0.34
dry air mixture gas earth atmosphere contains 78 08 nitrogen 20 95 oxygen 93 argon 04 carbon dioxide trace hydrogen helium noble gas volume generally variable amount water vapor also present average sea level low temperature higher gravity solar system giant planet jupiter saturn uranus neptune allow readily retain gas low molecular mass,environment,0.1779
planet hydrogen helium atmosphere trace amount complex compound,environment,0.0
two satellite outer planet posse significant atmosphere,environment,0.2023
titan moon saturn triton moon neptune atmosphere mainly nitrogen,environment,0.0
part orbit closest sun pluto atmosphere nitrogen methane similar triton gas frozen farther sun,environment,0.0
body within solar system extremely thin atmosphere equilibrium,environment,0.0
include moon sodium gas mercury sodium gas europa oxygen io sulfur enceladus water vapor,environment,0.0
first exoplanet whose atmospheric composition determined hd 209458b gas giant close orbit around star constellation pegasus,environment,0.34
atmosphere heated temperature 000 steadily escaping space,environment,0.0516
atmosphere earth composed layer different property specific gaseous composition temperature pressure,environment,-0.296
troposphere lowest layer atmosphere,environment,-0.3818
extends planetary surface bottom stratosphere,environment,0.128
troposphere contains 75 80 mass atmosphere atmospheric layer wherein weather occurs height troposphere varies 17 km equator km pole,environment,0.0
stratosphere extends top troposphere bottom mesosphere contains ozone layer altitude 15 km 35 km,environment,0.3182
atmospheric layer absorbs ultraviolet radiation earth receives sun,environment,0.0
mesosphere range 50 km 85 km layer wherein meteor incinerated reaching surface,environment,0.2023
thermosphere extends altitude 85 km base exosphere 690 km contains ionosphere solar radiation ionizes atmosphere,environment,0.128
density ionosphere greater short distance planetary surface daytime decrease ionosphere rise night time thereby allowing greater range radio frequency travel greater distance,environment,0.7579
atmospheric pressure force per unit area perpendicular unit area planetary surface determined weight vertical column atmospheric gas,environment,0.0516
said atmospheric model atmospheric pressure weight mass gas decrease high altitude diminishing mass gas point barometric measurement,environment,-0.296
unit air pressure based upon standard atmosphere atm 101 325 pa equivalent 760 torr 14 696 psi,environment,-0.296
height atmospheric pressure decline factor irrational number equal 71828 called scale height,environment,-0.5106
surface gravity differs significantly among planet,environment,0.0
example large gravitational force giant planet jupiter retains light gas hydrogen helium escape object lower gravity,environment,-0.128
secondly distance sun determines energy available heat atmospheric gas point fraction molecule thermal motion exceed planet escape velocity allowing escape planet gravitational grasp,environment,0.5423
thus distant cold titan triton pluto able retain atmosphere despite relatively low gravity,environment,0.2057
since collection gas molecule may moving wide range velocity always fast enough produce slow leakage gas space,environment,0.0
lighter molecule move faster heavier one thermal kinetic energy gas low molecular weight lost rapidly high molecular weight,environment,-0.3182
thought venus mar may lost much water photodissociated hydrogen oxygen solar ultraviolet radiation hydrogen escaped,environment,-0.3182
earth magnetic field help prevent normally solar wind would greatly enhance escape hydrogen,environment,0.5829
however past billion year earth may lost gas magnetic polar region due auroral activity including net atmospheric oxygen,environment,-0.3182
atmosphere dramatic effect surface rocky body,environment,0.0
object atmosphere exosphere terrain covered crater,environment,0.0
without atmosphere planet protection meteoroid collide surface meteorite create crater,environment,0.2023
meteoroid burn meteor hitting planet surface,environment,0.0
meteoroid impact effect often erased action wind wind erosion significant factor shaping terrain rocky planet atmosphere time erase effect crater volcano,environment,0.2023
addition since liquid exist without pressure atmosphere allows liquid present surface resulting lake river ocean,environment,0.2235
circulation atmosphere occurs due thermal difference convection becomes efficient transporter heat thermal radiation,environment,0.4215
planet primary heat source solar radiation excess heat tropic transported higher latitude,environment,0.0
perspective planetary geologist atmosphere act shape planetary surface,environment,0.0
wind pick dust particle collide terrain erode relief leave deposit eolian process,environment,0.3818
frost precipitation depend atmospheric composition also influence relief,environment,0.4767
climate change influence planet geological history,environment,0.0
conversely studying surface earth lead understanding atmosphere climate planet,environment,0.0
meteorologist composition earth atmosphere factor affecting climate variation,environment,0.0
sanchez lavega agustin 2010,environment,0.0
multiple different component make built,environment,0.0
building used multitude purpose residential commercial community institutional governmental,environment,0.0
building interior often designed mediate external factor provide space conduct activity whether sleep eat work etc,environment,0.0
public infrastructure cover variety thing like road highway pedestrian circulation public transportation park,environment,0.3612
road highway important feature built enable vehicle access wide range urban non urban space,environment,0.2023
often compared vein within cardiovascular system circulate people material throughout city similar vein distribute energy material cell,environment,0.2732
pedestrian circulation vital walkability city general access human scale,environment,0.296
quality sidewalk walkway impact safety accessibility using space,environment,0.4215
agricultural production account roughly 52 land use,environment,0.0
built term coined 1980s becoming widespread 1990s place concept direct contrast supposedly unbuilt,environment,0.0
term describes wide range field form interdisciplinary concept accepted idea since classical antiquity potentially,environment,0.2732
study anthropology progression built today able examined,environment,0.0
people able travel outside urban center area built already prominent push boundary said built new area,environment,0.3182
agriculture cultivation soil grow crop animal provide food well product first developed 12 000 year ago,environment,0.2732
switch also called neolithic revolution beginning favoring permanent settlement altering land grow crop farm animal,environment,0.4215
thought start built first attempt make permanent change surrounding human need,environment,0.0
first appearance city around 7500 bce dotted along land fertile good agricultural use,environment,0.4404
early community priority ensure basic need met,environment,0.3818
built extensive today beginning cultivated implementation building path farm land domestication animal plant etc,environment,0.0
next several thousand year smaller city village grew larger one trade culture education economics driving factor,environment,0.0
city began grow needed accommodate people well shifted focusing meeting survival need prioritizing comfort desire still many individual today basic need met idea shift within framework evolution society,environment,0.743
pinnacle city growth industrial revolution due demand job created rise factory,environment,0.4767
city rapidly grew 1880s early 1900s within united state,environment,0.4215
demand led individual move farm city resulted need expand city infrastructure created boom population size,environment,0.4215
rapid growth population city led issue noise sanitation health problem traffic jam pollution compact living quarter etc,environment,-0.0258
response issue mass transit trolley cable car subway built prioritized effort improve quality built,environment,0.4404
example industrial revolution city beautiful movement,environment,0.5994
city beautiful movement emerged 1890s result disorder unhealthy living condition within industrial city,environment,-0.296
movement promoted improved circulation civic center better sanitation public space,environment,0.8316
improvement goal improve quality life living well make profitable,environment,0.872
city beautiful movement declined popularity year provided range urban reform,environment,0.7906
invention car well train usage became accessible general mass due advancement steel chemical fuel generated production,environment,0.2732
1920s car became accessible general public due henry ford advance assembly line production,environment,0.0
new burst personal transportation new infrastructure built accommodate,environment,0.0
freeway first built 1956 attempt eliminate unsafe road traffic jam insufficient route,environment,0.0516
creation freeway interstate transportation system opened possibility ease transportation outside person city,environment,0.5859
allowed ease travel previously found changed fabric built,environment,0.3612
new street built within city accommodate car became increasingly popular railway line built connect area previously connected public transportation well good transportation,environment,0.7783
change scope city began expand outside border,environment,0.3182
widespread use car public transportation allowed implementation suburb working individual able commute long distance work everyday,environment,0.0
suburb blurred line city border day day life may originally relegated pedestrian radius encompassed wide range distance due use car public transportation,environment,0.0
increased accessibility allowed continued expansion built,environment,0.2732
currently built typically used describe interdisciplinary field encompasses design construction management use human made physical influence interrelated whole,environment,0.0
concept also includes relationship element built human activity time rather particular element isolation single moment time aspect act together via multiplier effect,environment,-0.4019
field today draw upon area economics law public policy sociology anthropology public health management geography design engineering technology al sustainability create large umbrella built modern academia look built encompassing natural left,environment,0.5574
argument come idea built refers built arranged curated also managed controlled allowed continue,environment,-0.3612
referred nature today seen commodity placed constructed fulfill human desire,environment,0.6808
commodity allows human enjoy view experience nature without inconveniencing day day life,environment,0.4939
argued forest wild life park held pedestal seemingly natural reality curated allowed exist enjoyment human experience,environment,0.5574
planet irrevocably changed human interaction,environment,0.0
wildlife hunted harvested brought brink extinction modified fit human need list go,environment,0.3612
term built encompasses broad range category potential impact,environment,0.0
built heavily impact public health,environment,0.0
historically unsanitary condition overcrowding within city urban led infectious disease health threat,environment,-0.5267
dating back george eugene haussmann comprehensive plan urban paris 1850s concern lack air flow sanitary living condition inspired many strong city planning effort,environment,0.7351
19th century particular connection built public health became apparent life expectancy decreased disease well epidemic increased,environment,0.4939
today built expose individual pollutant toxin cause chronic disease like asthma diabetes coronary vascular disease along many others,environment,0.2263
